time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/16:11:21.055051,37093,1594883481,54723739,,,0,1594883456,-263.7806396,6.464956284,4.957746029,115.701561,0.198545039,-0.0494435951,-0.0396333449,1,0,0.506999969,0.0403384678,1594883481.05472
2020/07/16/16:11:21.154942,37094,1594883481,154637813,,,0,1594883456,-267.8392639,6.293253422,5.14842844,116.5775757,0.177797496,0.268684268,-0.0239691548,1,0,0.304199994,0.041121982,1594883481.15464
2020/07/16/16:11:21.255038,37095,1594883481,254716396,,,0,1594883456,-270.0731812,6.197435379,5.267558575,117.0237579,0.21251367,0.297747701,0.0341577269,1,0,-0.608399987,0.0415518284,1594883481.25472
2020/07/16/16:11:21.354953,37096,1594883481,354660749,,,0,1594883456,-274.272644,6.019696712,5.511070251,117.9107513,0.191212073,-0.126541376,-0.00979008991,1,0,0.912599981,0.0423606113,1594883481.35466
2020/07/16/16:11:21.454952,37097,1594883481,454646348,,,0,1594883456,-277.4188538,5.885076523,5.680253983,118.5599213,0.181733236,-0.153391346,-0.0626406446,1,0,1.166100025,0.0429672226,1594883481.45465
2020/07/16/16:11:21.554960,37098,1594883481,554654121,,,0,1594883456,-279.3944702,5.797821999,5.779017925,118.9775925,0.188678309,-0.0604980327,-0.0532756709,1,0,0.304199994,0.0433477648,1594883481.55465
2020/07/16/16:11:21.654927,37099,1594883481,654641866,,,0,1594883456,-283.5652771,5.6089921,5.984063625,119.8227539,0.192715809,0.036306791,-0.00958484877,1,0,-0.709799945,0.0441526696,1594883481.65464
2020/07/16/16:11:21.754961,37100,1594883481,754657268,,,0,1594883456,-286.8625183,5.458128452,6.149246216,120.4715652,0.191461995,0.0276976861,-0.00969137158,1,0,0.861899972,0.0447881967,1594883481.75466
2020/07/16/16:11:21.854959,37101,1594883481,854654550,,,0,1594883456,-290.4779053,5.291461468,6.333062649,120.9392014,-0.0319352709,-0.0126585402,-0.0200976264,0.124249995,0,1.216799974,0.0454871356,1594883481.85465
2020/07/16/16:11:21.954937,37102,1594883481,954636573,,,0,1594883456,-295.0941772,5.075004578,6.557002068,120.4806747,-0.0819097832,-0.188874468,-0.0224758573,0,0,1.064700007,0.0463738255,1594883481.95464
2020/07/16/16:11:22.054986,37103,1594883482,54667234,,,0,1594883456,-296.6958618,4.998668671,6.62812233,120.314682,-0.106619366,-0.0241805092,-0.0267712288,0.128900021,0,1.571699977,0.0466819555,1594883482.05467
2020/07/16/16:11:22.154955,37104,1594883482,154644727,,,0,1594883456,-301.2994995,4.77585125,6.831983089,120.7505951,0.119241469,0.0296392478,-0.0468269885,1,0,1.977299929,0.0475679226,1594883482.15464
2020/07/16/16:11:22.254980,37105,1594883482,254664897,,,0,1594883456,-302.9077454,4.696300983,6.904498577,120.9858627,0.140898138,0.0397098213,-0.0506404042,1,0,1.774499893,0.0478788018,1594883482.25466
2020/07/16/16:11:22.354963,37106,1594883482,354650020,,,0,1594883456,-307.9549866,4.438181877,7.136621952,121.8253326,0.170076832,0.00500003714,-0.0696667433,1,0,2.484300137,0.0488506034,1594883482.35465
2020/07/16/16:11:22.454924,37107,1594883482,454622030,,,0,1594883456,-310.5936279,4.297337055,7.258858681,122.3082581,0.16749382,-0.0108368956,-0.0734515637,1,0,2.991299868,0.0493605584,1594883482.45462
2020/07/16/16:11:22.554998,37108,1594883482,554649829,,,0,1594883456,-313.9577942,4.111082077,7.413733006,122.9323654,0.179828241,-0.0115362965,-0.0969665721,1,0,4.715099812,0.0500096567,1594883482.55465
2020/07/16/16:11:22.654922,37109,1594883482,654618263,,,0,1594883456,-317.0304871,3.932915449,7.554407597,123.4944534,0.172622994,-0.00312099373,-0.0863023698,1,0,3.80250001,0.0506007411,1594883482.65462
2020/07/16/16:11:22.754924,37110,1594883482,754622697,,,0,1594883456,-320.1167908,3.746681929,7.693429947,124.0628052,0.172111481,-0.114068404,-0.0824685544,1,0,3.092700005,0.0511953346,1594883482.75462
2020/07/16/16:11:22.855072,37111,1594883482,854731559,,,0,1594883456,-323.942627,3.505302668,7.853473186,124.7630157,0.184921026,-0.040794868,-0.12905705,1,0,4.005299568,0.0519304574,1594883482.85473
2020/07/16/16:11:22.955054,37112,1594883482,954712390,,,0,1594883456,-328.5191345,3.196676731,8.038378716,125.5798264,0.167600006,0.0280728806,-0.116062634,1,0,1.977299929,0.0528095774,1594883482.95471
2020/07/16/16:11:23.054901,37113,1594883483,54627895,,,0,1594883456,-330.6087036,3.048991203,8.123980522,125.9507751,0.170689106,0.0222973302,-0.101869687,1,0,1.166100025,0.05321078,1594883483.05463
2020/07/16/16:11:23.155018,37114,1594883483,154667615,,,0,1594883456,-334.805603,2.741979837,8.29725647,126.6900177,0.160901874,-0.020127384,-0.0764385015,1,0,0.861899972,0.0540208146,1594883483.15467
2020/07/16/16:11:23.255002,37115,1594883483,254683494,,,0,1594883456,-338.3916321,2.471279383,8.443318367,127.32444,0.180064574,-0.0362585969,-0.0485548489,1,0,0.45629999,0.0547126122,1594883483.25468
2020/07/16/16:11:23.354974,37116,1594883483,354663610,,,0,1594883456,-341.2518616,2.251802206,8.557398796,127.8208542,0.172920898,-0.0137660326,-0.0190749802,1,0,-2.027999878,0.0552658439,1594883483.35466
2020/07/16/16:11:23.454953,37117,1594883483,454650878,,,0,1594883456,-345.9368591,1.891338229,8.7388134,128.6451263,0.145995602,-0.0236689579,0.0298681036,1,0,-8.213399887,0.0561727956,1594883483.45465
2020/07/16/16:11:23.554947,37118,1594883483,554639577,,,0,1594883456,-348.8269043,1.672985077,8.841887474,129.1191254,0.176190585,0.0311363656,0.0695439875,1,0,-8.720398903,0.0567300543,1594883483.55464
2020/07/16/16:11:23.654948,37119,1594883483,654643058,,,0,1594883456,-351.835968,1.453923464,8.950598717,129.6031494,0.187149465,-0.0078776516,0.172438651,1,0,-7.807799816,0.057313107,1594883483.65464
