,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
28485,2020/07/21/19:38:18.562047,28486,1595327898,561955213,,,0,1595327872,-1556.673096,2081.3701170000004,96.71916199,93.21568298,0.118955672,-0.0760347396,0.768108845,1.0,0.0,-72.65309906,0.0652468801,1595327898.56196
28486,2020/07/21/19:38:18.662055,28487,1595327898,661951303,,,0,1595327872,-1559.06189,2080.4145510000003,96.78746033,93.92478179999999,0.28357979699999997,-0.114980191,0.722131014,1.0,0.0,-72.65309906,0.0653680339,1595327898.66195
28487,2020/07/21/19:38:18.762012,28488,1595327898,761912107,,,0,1595327872,-1561.57373,2079.4997559999997,96.84480286,94.75379181,0.33777079,0.0573815033,0.930098414,1.0,0.0,-70.82789612,0.0654951558,1595327898.76191
28488,2020/07/21/19:38:18.862051,28489,1595327898,861955881,,,0,1595327872,-1564.059937,2078.688965,96.89644623,95.41473389,0.21246984600000002,-0.0244080834,1.009706974,1.0,0.0,-69.91529846,0.0656197369,1595327898.86196
28489,2020/07/21/19:38:18.962049,28490,1595327898,961946964,,,0,1595327872,-1566.588989,2077.9526370000003,96.94169617,96.10710144,0.185131386,-0.188301653,0.8690664770000001,1.0,0.0,-71.03070068,0.065744333,1595327898.96195
28490,2020/07/21/19:38:19.062232,28491,1595327899,61945199,,,0,1595327872,-1569.15979,2077.287842,96.9744873,96.91031647,0.231748581,-0.0185963027,0.967383146,1.0,0.0,-67.38030243,0.0658713207,1595327899.06195
28491,2020/07/21/19:38:19.162265,28492,1595327899,161950111,,,0,1595327872,-1571.452759,2076.7651370000003,97.00371552,97.67739105,0.400735468,0.00832946599,0.758685768,1.0,0.0,-64.13549805,0.0659836605,1595327899.16195
28492,2020/07/21/19:38:19.262256,28493,1595327899,261955499,,,0,1595327872,-1573.7772220000002,2076.300537,97.03520966,98.42304229999999,0.36068311299999994,-0.105151236,0.76456821,1.0,0.0,-58.76129913,0.0660972297,1595327899.26196
28493,2020/07/21/19:38:19.362125,28494,1595327899,361985683,,,0,1595327872,-1576.3751220000001,2075.852295,97.06455994,99.19815063,0.307366163,-0.176718682,0.8219632509999999,1.0,0.0,-49.83809662,0.0662230551,1595327899.36199
28494,2020/07/21/19:38:19.462300,28495,1595327899,461980819,,,0,1595327872,-1579.9165039999998,2075.358154,97.09221649,100.27888490000001,0.51118499,0.131839201,0.922831118,1.0,0.0,-31.83959961,0.0663954541,1595327899.46198
28495,2020/07/21/19:38:19.562281,28496,1595327899,561973333,,,0,1595327872,-1582.251465,2075.111816,97.11476898,100.9289093,0.308604121,0.154730424,0.8171910640000001,1.0,0.0,-10.74839973,0.0665078312,1595327899.56197
28496,2020/07/21/19:38:19.662362,28497,1595327899,662031412,,,0,1595327872,-1585.284058,2074.881104,97.15510559,101.82695770000001,0.372256488,0.0588113144,0.815746069,1.0,0.0,0.0,0.066653952,1595327899.66203
28497,2020/07/21/19:38:19.762350,28498,1595327899,761968851,,,0,1595327872,-1588.0939939999998,2074.73999,97.19541931,102.7559814,0.290255517,0.012671846899999999,0.633423507,1.0,0.0,4.055999756,0.06678950040000001,1595327899.7619698
28498,2020/07/21/19:38:19.862118,28499,1595327899,861990928,,,0,1595327872,-1590.9316410000001,2074.644531,97.23723602,103.6821747,0.105429471,0.0871191397,0.07661854480000001,1.0,0.0,10.24139977,0.0669261664,1595327899.86199
28499,2020/07/21/19:38:19.962223,28500,1595327899,962072372,,,0,1595327872,-1594.057007,2074.556641,97.29665375,104.67581940000001,0.0794530511,0.134752259,-0.143591017,1.0,0.0,16.12259865,0.0670771152,1595327899.96207
28500,2020/07/21/19:38:20.062282,28501,1595327900,61967134,,,0,1595327872,-1596.8591310000002,2074.466064,97.3658371,105.55180359999999,0.21743924899999997,0.14509396300000002,-0.323280007,1.0,0.0,13.18199921,0.067212224,1595327900.06197
28501,2020/07/21/19:38:20.162092,28502,1595327900,161975145,,,0,1595327872,-1599.770752,2074.344727,97.4532547,106.3906479,0.186266392,0.173895374,-0.167019248,1.0,0.0,4.562999725,0.0673540011,1595327900.1619802
28502,2020/07/21/19:38:20.262100,28503,1595327900,261989116,,,0,1595327872,-1602.079834,2074.228516,97.53211975,107.0701294,0.403214335,0.079214558,-0.378832877,1.0,0.0,1.216799974,0.0674666315,1595327900.26199
28503,2020/07/21/19:38:20.362102,28504,1595327900,361989736,,,0,1595327872,-1605.658569,2074.022705,97.65452576,108.05793759999999,0.20600210100000002,-0.274894774,-0.241979152,1.0,0.0,7.503600121,0.0676392913,1595327900.36199
28504,2020/07/21/19:38:20.462065,28505,1595327900,461952924,,,0,1595327872,-1608.908081,2073.816895,97.74401855,109.0034256,0.266451687,-0.22037184199999998,-0.263090551,1.0,0.0,13.38479996,0.0677981302,1595327900.46195
28505,2020/07/21/19:38:20.562057,28506,1595327900,561947822,,,0,1595327872,-1611.545288,2073.634033,97.79847717,109.74424740000002,0.30981650899999996,-0.143144548,-0.13536039,1.0,0.0,11.66100025,0.0679244697,1595327900.56195
28506,2020/07/21/19:38:20.662066,28507,1595327900,661954164,,,0,1595327872,-1614.56665,2073.401855,97.850914,110.58404540000001,0.17341108600000002,-0.014007208899999998,-0.34838259200000005,1.0,0.0,8.568299294,0.0680716634,1595327900.66195
28507,2020/07/21/19:38:20.762079,28508,1595327900,761964797,,,0,1595327872,-1617.23877,2073.172607,97.89855957,111.32163999999999,0.138760641,0.0658741742,-0.296471119,1.0,0.0,9.531599997999999,0.0682022199,1595327900.76196
28508,2020/07/21/19:38:20.862100,28509,1595327900,861979722,,,0,1595327872,-1621.228882,2072.787109,97.97457886,112.3726807,0.15466432300000002,-0.087673068,-0.254230529,1.0,0.0,10.95119953,0.0683965459,1595327900.86198
28509,2020/07/21/19:38:20.962072,28510,1595327900,961959123,,,0,1595327872,-1624.313599,2072.454834,98.03013611,113.2024994,0.217854142,-0.0949719176,-0.249541819,1.0,0.0,11.55959892,0.06854760650000001,1595327900.96196
28510,2020/07/21/19:38:21.062077,28511,1595327901,61962842,,,0,1595327872,-1627.040405,2072.136719,98.0737915,113.9299011,0.196776271,-0.0845114142,-0.421059936,1.0,0.0,11.4581995,0.0686797276,1595327901.06196
28511,2020/07/21/19:38:21.162066,28512,1595327901,161954641,,,0,1595327872,-1629.876343,2071.779785,98.11464691,114.6571274,0.13591215,-0.0363222323,-0.34552776799999996,1.0,0.0,12.16800022,0.06881781669999999,1595327901.16195
28512,2020/07/21/19:38:21.262094,28513,1595327901,261975288,,,0,1595327872,-1632.631714,2071.405518,98.1517334,115.37409209999998,0.188946143,-0.0306672435,-0.262067437,1.0,0.0,13.89179993,0.0689530671,1595327901.26198
28513,2020/07/21/19:38:21.361978,28514,1595327901,361899375,,,0,1595327872,-1637.219971,2070.7182620000003,98.21068573,116.52573390000002,0.0457231253,-0.0572047792,-0.415293962,1.0,0.0,12.77639961,0.0691772327,1595327901.3619
28514,2020/07/21/19:38:21.462063,28515,1595327901,461955070,,,0,1595327872,-1640.393677,2070.194092,98.24965668,117.3382416,0.34849697399999996,0.0162856095,-0.354959935,1.0,0.0,10.44420052,0.0693331584,1595327901.46196
28515,2020/07/21/19:38:21.562078,28516,1595327901,561969518,,,0,1595327872,-1643.194946,2069.698486,98.28486633,118.01826480000001,0.183028057,0.0020350837100000002,-0.38235378299999995,1.0,0.0,9.328800201,0.06946998830000001,1595327901.56197
28516,2020/07/21/19:38:21.662066,28517,1595327901,661964178,,,0,1595327872,-1646.493164,2069.078125,98.32917786,118.83502959999998,0.34067317799999997,0.0621461272,-0.344555825,1.0,0.0,8.010599136,0.069632709,1595327901.66196
28517,2020/07/21/19:38:21.762087,28518,1595327901,761967658,,,0,1595327872,-1649.4165039999998,2068.498047,98.36923981,119.5387726,0.19183224399999999,-0.0967359692,-0.26108497399999997,1.0,0.0,6.388199806,0.0697763041,1595327901.7619698
28518,2020/07/21/19:38:21.862280,28519,1595327901,861974954,,,0,1595327872,-1652.352783,2067.892334,98.39916229,120.219101,0.18899396100000002,-0.30886000399999997,-0.255145222,0.866349995,0.0,6.388199806,0.0699212775,1595327901.86198
28519,2020/07/21/19:38:21.962181,28520,1595327901,962038516,,,0,1595327872,-1656.477417,2067.007568,98.41359711,120.50922390000001,-0.0775019601,-0.049602895999999994,-0.315830022,0.0,0.0,6.388199806,0.0701250508,1595327901.96204
28520,2020/07/21/19:38:22.062338,28521,1595327902,61971664,,,0,1595327872,-1659.020508,2066.438721,98.41992188,120.0840378,-0.272026718,0.14691548,-0.295935571,0.0,0.0,9.531599997999999,0.0702513084,1595327902.06197
28521,2020/07/21/19:38:22.162266,28522,1595327902,161965608,,,0,1595327872,-1662.0351560000001,2065.736572,98.43827057,119.6163483,-0.056631393700000004,0.0874652043,-0.33584407,0.0,0.000151988424,15.51419926,0.0704013258,1595327902.16197
28522,2020/07/21/19:38:22.262271,28523,1595327902,261971235,,,0,1595327872,-1665.030273,2065.005127,98.46012878,119.10975649999999,-0.26765793600000004,0.00220536534,-0.581656516,0.0,0.0045993751799999994,22.61219978,0.0705506802,1595327902.2619698
28523,2020/07/21/19:38:22.362359,28524,1595327902,362001419,,,0,1595327872,-1669.4296880000002,2063.848145,98.4942627,118.312973,-0.21244691300000001,0.0166773926,-0.670236945,0.0,0.0,28.18919945,0.0707716495,1595327902.362
28524,2020/07/21/19:38:22.462263,28525,1595327902,461968898,,,0,1595327872,-1672.360229,2063.007568,98.51768494,117.7803268,-0.221069679,-0.13603498,-0.7157059309999999,0.0,0.0,31.1298008,0.0709193274,1595327902.4619699
28525,2020/07/21/19:38:22.562117,28526,1595327902,562001943,,,0,1595327872,-1675.630493,2061.990723,98.53540802,117.08960719999999,-0.33997631100000003,-0.0628702193,-0.8633301259999999,0.0,0.0260540526,33.15779877,0.071085602,1595327902.562
28526,2020/07/21/19:38:22.662296,28527,1595327902,661962270,,,0,1595327872,-1678.758301,2060.92627,98.54754639,116.13009640000001,-0.357701421,-0.0475623347,-0.9282969240000001,0.0,0.16595763,32.2451973,0.07124602049999999,1595327902.66196
28527,2020/07/21/19:38:22.762266,28528,1595327902,761971473,,,0,1595327872,-1681.5565190000002,2059.891602,98.55446625,114.9234009,-0.42345368899999997,-0.156166002,-0.8542718890000001,0.0,0.23526138100000002,32.44799805,0.0713915303,1595327902.7619698
28528,2020/07/21/19:38:22.862275,28529,1595327902,861968994,,,0,1595327872,-1684.644897,2058.654541,98.55118561,113.4299011,-0.283171177,-0.170219377,-1.056649685,0.0,0.101972811,33.25920105,0.0715532601,1595327902.86197
28529,2020/07/21/19:38:22.962317,28530,1595327902,961979150,,,0,1595327872,-1687.3182370000002,2057.4921879999997,98.53884888,112.4269791,-0.063182056,-0.115588114,-1.091990709,0.0,0.0110214064,34.07040024,0.0716957524,1595327902.96198
28530,2020/07/21/19:38:23.062307,28531,1595327903,61992168,,,0,1595327872,-1690.017334,2056.218018,98.52153778,111.56511689999999,0.05880749230000001,0.0130197657,-1.173484564,0.0,0.0,36.909599299999996,0.071841456,1595327903.06199
28531,2020/07/21/19:38:23.162067,28532,1595327903,161965608,,,0,1595327872,-1692.8955079999998,2054.7346190000003,98.5005188,110.5518646,-0.181449234,0.0295256898,-1.153414607,0.0,0.0,41.5739975,0.0719995871,1595327903.16197
28532,2020/07/21/19:38:23.262071,28533,1595327903,261969566,,,0,1595327872,-1695.4509280000002,2053.295166,98.48551178,109.51821899999999,-0.129241407,0.0665273666,-1.157097936,0.0,0.012152436200000002,45.32580185,0.0721422136,1595327903.2619698
28533,2020/07/21/19:38:23.362268,28534,1595327903,361966609,,,0,1595327872,-1698.157104,2051.633789,98.47511291,108.3167419,-0.278757572,-0.0279430244,-1.1350510120000001,0.0,0.0539048836,47.4552002,0.07229726019999999,1595327903.36197
28534,2020/07/21/19:38:23.462243,28535,1595327903,461945295,,,0,1595327872,-1700.5450440000002,2050.041016,98.46878052,107.0990067,-0.174873203,0.0496736318,-1.102171421,0.0,0.00107035541,47.25239944,0.07243696599999999,1595327903.46195
28535,2020/07/21/19:38:23.562088,28536,1595327903,561968803,,,0,1595327872,-1702.492798,2048.643066,98.46705627,106.1358719,-0.14415597900000002,0.0337652564,-1.282199621,0.0,0.0,48.16500092,0.0725535825,1595327903.56197
28536,2020/07/21/19:38:23.662261,28537,1595327903,661961317,,,0,1595327872,-1705.4665530000002,2046.319336,98.4708252,104.6451569,-0.0437324047,-0.0388316959,-1.132529736,0.0,0.0,48.97619629,0.0727367625,1595327903.66196
28537,2020/07/21/19:38:23.762313,28538,1595327903,761979103,,,0,1595327872,-1707.317017,2044.746216,98.4757843,103.67963409999999,-0.207075924,-0.123696044,-1.1451513770000001,0.0,0.0,49.28039932,0.0728542581,1595327903.76198
28538,2020/07/21/19:38:23.862280,28539,1595327903,861970663,,,0,1595327872,-1709.597778,2042.6614989999998,98.47891235,102.4483032,-0.21016562,-0.0619159192,-1.123809099,0.0,0.0,49.48320007,0.073003225,1595327903.86197
28539,2020/07/21/19:38:23.962445,28540,1595327903,962065696,,,0,1595327872,-1711.708252,2040.5725100000002,98.47576141,101.29522709999999,-0.1647816,-0.0848693252,-1.098325014,0.0,0.0,49.78739929,0.07314580679999999,1595327903.96207
28540,2020/07/21/19:38:24.062276,28541,1595327904,61960935,,,0,1595327872,-1713.321045,2038.8608399999998,98.46606445,100.4000473,-0.157755762,-0.122088745,-1.018946409,0.0,0.0,49.99020004,0.0732594952,1595327904.06196
28541,2020/07/21/19:38:24.162273,28542,1595327904,161974430,,,0,1595327872,-1714.863403,2037.114502,98.45148468,99.44551849,-0.18452417899999998,-0.0475559831,-1.117717147,0.0,0.0,50.19300079,0.073371008,1595327904.16197
28542,2020/07/21/19:38:24.262288,28543,1595327904,261968851,,,0,1595327872,-1717.091064,2034.366821,98.42469025,98.16455841,-0.0909355283,-0.009699704129999999,-1.17504096,0.436749995,0.0,51.20699692,0.0735403001,1595327904.2619698
28543,2020/07/21/19:38:24.362304,28544,1595327904,361993074,,,0,1595327872,-1718.5919190000002,2032.334595,98.40184021,97.52780914,-0.0399314761,-0.0108183194,-1.147262931,0.497299999,0.0,52.52519608,0.0736599937,1595327904.36199
28544,2020/07/21/19:38:24.462073,28545,1595327904,461965799,,,0,1595327872,-1720.315552,2029.78418,98.36771393,96.98848724,-0.106945544,-0.11030682900000001,-1.01584506,0.467999995,0.0,54.65459824,0.0738067254,1595327904.4619699
28545,2020/07/21/19:38:24.562044,28546,1595327904,561947107,,,0,1595327872,-1721.632446,2027.6585690000002,98.32855225,96.7013855,0.0013075768899999999,-0.149317905,-0.9843744040000001,0.47900000200000004,0.0,56.32769775,0.0739260092,1595327904.56195
28546,2020/07/21/19:38:24.662051,28547,1595327904,661949396,,,0,1595327872,-1722.832153,2025.563477,98.27841949,96.54238129,0.0526943803,-0.0349362306,-1.0782823559999999,0.502499998,0.0,57.64589691,0.0740398914,1595327904.66195
28547,2020/07/21/19:38:24.762045,28548,1595327904,761945247,,,0,1595327872,-1723.990845,2023.357666,98.21987152,96.44000244,0.0038858354100000003,0.0213405453,-1.105953336,0.354250014,0.0,58.30499649,0.07415886969999999,1595327904.76195
28548,2020/07/21/19:38:24.862052,28549,1595327904,861948728,,,0,1595327872,-1725.033325,2021.185791,98.16120911,96.38459778,-0.0309632421,-0.078988634,-1.023418546,0.260500014,0.0,57.39239883,0.0742720664,1595327904.86195
28549,2020/07/21/19:38:24.962244,28550,1595327904,961955070,,,0,1595327872,-1726.469604,2017.869995,98.05922699,96.38457489,0.046285271600000004,-0.155939654,-0.821818233,0.106700003,0.0,56.98679733,0.0744423345,1595327904.96196
28550,2020/07/21/19:38:25.062270,28551,1595327905,61958312,,,0,1595327872,-1727.3498539999998,2015.629395,97.97731781,96.31756592,-0.0508333147,-0.20771442399999998,-0.765980124,0.06545001269999999,0.0,56.32769775,0.0745551288,1595327905.06196
28551,2020/07/21/19:38:25.162274,28552,1595327905,161963939,,,0,1595327872,-1728.251343,2013.1428219999998,97.86890411,96.22501373,-0.0388544947,-0.219009578,-0.721978307,0.134050012,0.0,54.85739899,0.0746780187,1595327905.16196
28552,2020/07/21/19:38:25.262057,28553,1595327905,261953353,,,0,1595327872,-1729.01062,2010.863525,97.75003052,96.23541259999999,-0.0030800998200000004,-0.24947106800000002,-0.7403732540000001,0.398950011,0.0,47.4552002,0.0747897699,1595327905.26195
28553,2020/07/21/19:38:25.362059,28554,1595327905,361948251,,,0,1595327872,-1729.783813,2008.335449,97.59204865,96.42079926,0.0638662577,-0.448059291,-0.770265758,0.441399992,0.0,35.388599400000004,0.074913457,1595327905.36195
28554,2020/07/21/19:38:25.462083,28555,1595327905,461967945,,,0,1595327872,-1730.369995,2006.249512,97.43566895,96.62509918,0.0758202374,-0.412787169,-0.59306109,0.35719999700000005,0.0,22.61219978,0.0750143528,1595327905.4619699
28555,2020/07/21/19:38:25.562326,28556,1595327905,561971426,,,0,1595327872,-1731.2246089999999,2002.81543,97.14163971,97.00019073,0.126245141,-0.155836314,-0.831687689,0.313250005,0.0,6.7937998770000005,0.0751794577,1595327905.56197
28556,2020/07/21/19:38:25.662046,28557,1595327905,661950349,,,0,1595327872,-1731.8190920000002,1999.973145,96.89529419,97.2468338,0.059696078300000004,0.08959773929999999,-0.8884747620000001,0.45335000799999997,0.0,-1.216799974,0.0753157884,1595327905.66195
28557,2020/07/21/19:38:25.762070,28558,1595327905,761972427,,,0,1595327872,-1732.226807,1997.6624760000002,96.70950317,97.56056976,0.178595573,-0.00202490576,-0.735001445,0.47409999399999997,0.0,-0.912599981,0.0754267052,1595327905.7619698
28558,2020/07/21/19:38:25.862097,28559,1595327905,861970901,,,0,1595327872,-1732.658325,1994.7675780000002,96.47916412,98.12748718,0.207318068,-0.29021892,-0.44654527299999996,0.434799999,0.0,-1.5210000280000002,0.0755677074,1595327905.86197
28559,2020/07/21/19:38:25.962392,28560,1595327905,962040424,,,0,1595327872,-1732.998291,1992.174805,96.25136566,98.67446899,0.175180823,-0.35069450700000004,-0.203287125,0.24485001,0.0,-13.28340054,0.0756966397,1595327905.96204
28560,2020/07/21/19:38:26.062294,28561,1595327906,61987161,,,0,1595327872,-1733.2861329999998,1989.8963620000002,96.02334595,99.07685852,0.1120781,-0.447327882,0.09524556990000001,0.121850014,0.0,-22.81499863,0.0758090764,1595327906.06199
28561,2020/07/21/19:38:26.162093,28562,1595327906,161963701,,,0,1595327872,-1733.709839,1986.7169190000002,95.6648941,99.38285065,0.17198269100000002,0.062156908200000006,0.49196445899999997,0.0639500022,0.0,-23.42339897,0.0759703666,1595327906.16196
28562,2020/07/21/19:38:26.262272,28563,1595327906,261963605,,,0,1595327872,-1734.0986329999998,1984.11145,95.38007355,99.44207001,0.0284968782,0.24469348800000001,0.470770389,0.0688500106,0.0,-25.75559998,0.0761031806,1595327906.26196
28563,2020/07/21/19:38:26.362262,28564,1595327906,361953735,,,0,1595327872,-1734.526489,1981.5059809999998,95.10975647,99.68753052,0.0102757514,-0.532409251,0.125846088,0.211899996,0.0,-32.49869919,0.0762389079,1595327906.36195
28564,2020/07/21/19:38:26.462271,28565,1595327906,461965084,,,0,1595327872,-1735.085693,1978.331787,94.72502136,100.09848790000001,0.155343592,-0.584546328,0.320327133,0.53549999,0.0,-38.12639999,0.0764042959,1595327906.4619699
28565,2020/07/21/19:38:26.562251,28566,1595327906,561959981,,,0,1595327872,-1735.518799,1976.05127,94.41072083,100.58861540000001,0.198481217,0.186261863,0.57989639,0.6948000190000001,0.0,-31.83959961,0.0765202865,1595327906.56196
28566,2020/07/21/19:38:26.662257,28567,1595327906,661948919,,,0,1595327872,-1736.123779,1973.191895,94.03307343,101.4047546,0.18529191600000003,0.256080598,0.609950721,0.845550001,0.0,-24.43740082,0.0766693205,1595327906.66195
